Stock,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
DTE,-4432771.381201064,689683.2643211025,2086229.8878797973,1389846.855182703,9021787.658826819,-8422920.664617639,5099470.881827413,3074890.3654981707,-2880001.8752058498,-4108705.8431932945,-5435537.823843654,-432945.1094619761,-1781086.196713232,-2305901.978395041,-1691475.6125295274,1693336.4651583761,-689270.7672901873,3641150.3476594826,-251604.09781887714,984743.8767100429,-316043.5561079734,-1209888.335984274,-817036.6251343166,-1307694.2257803604,-3621931.080468718,-2609887.1408312935,456322.33143912145,-10789494.716369981,-16001001.579203453,-2813249.1943784165,-5625815.903202707,-13503882.054991333,266172.59433618403,2531496.5553643545,244797.27473657977,-7379178.346604828,-2735987.4637880106,-2968083.3751475257,-1943738.337376531,-2234206.285485447,7958069.084837658,-3373382.8022962473,-4957349.9653042145,1557972.5907427126,379864.7245270994,496290.76372466865,-1095664.0084771921,-6898554.234712147,-4960202.671903416,-1958217.6921877996,-3073038.764356476,-2446801.7296292526,-111592.00492012574,-3617778.1812466257,2110333.4134841324,1055557.5615554256,-1608063.129210683,-186970.91389267452,-2722175.4035294834,417348.277013559,1692316.7246133168,3295265.8096714434,-808733.7375601914,2391817.8715400877,1721831.8514946047
DD,39223472.6215283,20738108.071871296,49876189.12296174,-3353792.0632384117,38867940.38728536,25787076.463869445,2687595.133094204,15442791.728929043,36060021.502985016,49708511.7368016,-3827482.528127648,-7782511.321724221,-2457870.5046152575,10013064.098473646,-6447983.894589881,-22046177.113781873,-12857004.755792638,9741206.614116462,14367107.944330808,-1174624.3841757588,7468315.62198414,-66845332.285045154,912512.44290948,-16023333.653404538,-17412448.539457384,-9766084.423558056,3188498.272110453,-94148.3453914953,8044381.6903076945,-9800124.094662253,11850507.180134622,-1837669.5775350418,6467097.567911087,742095.1937515711,9984848.883134449,17584461.99943728,-13823721.786962627,12262250.274496319,-15197214.399909372,-13339069.331854152,2189657.5768115385,-17471449.496676933,-8799762.05362843,-1943326.069818892,-3924431.3565902077,4534054.180859155,1446771.6810660302,-7731325.897505133,-14534299.468561292,3718721.1443152237,-5535544.797598433,-502005.16638497537,-14356161.350976638,-11299025.195067666,-1049829.4302147315,-6869466.802287076,-1076788.7459984485,-442318.69342350186,7942250.129810578,-634194.6130213594,-3872836.197234438,18264959.937658224,344708.9072889242,8240538.060992074,3140857.445600819
EK,11567392.656299114,4030723.895141207,1336046.1094091537,-3604397.301101622,6394779.696590467,4905631.774393165,9690020.998811092,1717239.5044175808,8546573.423665298,5021436.524020181,-911612.9428570057,7435705.007189376,3915838.852316558,616477.0931313718,2783500.3206260097,-1912353.507002506,3178279.997080938,-439212.76907676866,-1063690.6961960648,2847679.1955920854,10727595.660380755,331650.5314466958,4456136.660952209,1457316.6595753068,-441139.43813786394,-37006.406578172224,3500948.906662483,4681251.623198655,-5169093.090500187,6088667.194279016,3101121.501325085,-233318.00745390225,-768375.3283008753,1619014.314377747,19313604.399456743,-3581470.691193043,1365176.2186742984,1394162.8246469854,9808693.318338238,-1047647.8167734024,3991617.280948615,-1348851.954522423,-2731616.7532663043,3242930.4945402285,595536.465604935,276575.2850220667,-1061273.378091051,5111577.585475689,-1721392.0271060157,-1548825.4108731574,-2201356.702511164,-1652322.4572419059,-8851390.261348007,-1191358.0276788052,-634179.2152731817,-2109904.4139359123,2795102.7069868417,-1375339.072935634,7618463.005999735,-3106286.4864808344,-15655975.628733002,-3487868.154637971,-491394.5521585365,8341761.071650112,-3238325.236779738
ETN,7491220.201004299,425012.46519183135,1594824.3355497958,-1552826.0348751904,541639.5331073458,5039632.532315748,3670793.190653227,4660591.75124328,1896244.5455703735,-1946832.5552339093,970261.3544482669,641497.7535868926,-8952204.179514892,1533995.6035520106,3796212.4239765406,4128701.9831969705,3413691.8034110623,-42811494.22685866,6382926.2976982,-2708291.4333173796,2281412.013399449,-1489718.4868423278,27946361.9841005,-4942324.357257702,473451.4365409156,12640244.624415025,5416401.935959643,4699693.198235999,-487519.56606798456,6291285.498625103,13212495.735843934,-128558.1863993812,13385964.615680607,10294424.395492353,-529684.6854129016,11165734.349487681,17233271.237494677,2599292.361326709,6773948.118811699,-5368308.678500795,2503433.900209291,-12626991.277494801,-2993013.764831097,4124568.4670432634,3481917.411961947,3054490.7635945026,12052877.336768698,1143853.9766177596,-995335.9894984552,4444492.795970269,-756994.1369325012,4598454.537673486,2454804.6107669016,3697446.1832892545,270899.78027271805,1277818.4860957419,-1411106.7489458038,2133872.974663908,8238886.498377122,6818200.301265576,7557147.718020802,1205887.491664424,8963519.413917353,8323396.289106595,-10393689.23596552
XOM,76212625.81355943,132579397.85660087,-51645771.90128616,118580970.86932795,60695191.1183461,96922709.12816449,15286550.943860795,51831505.04199631,39198696.11394801,-2907353.416571042,6540466.8228572495,38436038.301002845,-27673153.776202634,-47220088.30085754,-83604877.99414378,-11209374.642678553,70569272.62397334,-21038756.082675345,-112278617.44232415,23397093.01235639,-9730666.417204766,453938249.54308397,3901267.0013363147,17455524.444189265,-51291358.46534189,-26102804.590038057,-94804607.69321747,-92765280.91762233,-125423673.14827506,-71038649.99963439,29036655.507518493,-29607339.382998742,-39903427.52851434,-61689211.82174253,39861060.72596253,27497028.915835187,19564368.01227218,-61598144.22819615,-51432114.3828668,-10009321.829309572,6785022.868811711,195931112.3594768,-48439793.259526744,-46734810.39215843,-9464163.965497267,4372511.219443355,-46221227.76957188,-28550315.77119842,-65202068.912094176,-29500940.406504355,-23625655.376904324,-38121895.76930623,-14827978.894170148,-123238070.9856836,1561143.8480150276,-66182963.93793766,-23509707.47395567,40439538.828701116,7538771.665099334,-37210152.7174792,-119326377.62048265,-56004072.183727264,-21091989.40004769,-107111411.02957489,-37358532.610114455
WMI,5142724.062399037,3733868.560101165,8072603.232128404,-1650078.3888691713,11708484.913657397,6495606.806101713,-1739848.2780976973,5082311.87206059,5806820.522626246,5109439.088967201,288386.80943051924,-2435129.8637810587,1752612.61356427,-917390.6371340418,-2553464.1519138017,7088340.053904208,3564076.1883301297,-1056892.0594776636,2005332.6966714698,3425924.018363998,5939290.231235976,-25131213.005826283,7437605.298597408,-2018994.8894843308,-8538322.78706536,-8668609.977535605,320367.1550179118,10374407.429915598,-3269120.922845471,-8320432.670286398,5349348.792138729,7381108.4044936765,3264198.0563670443,-147199.41602434445,11358404.568152566,51571794.112387694,4797769.451458204,3573476.4509800635,62934.33574710233,6186774.191598942,6673651.003960306,13680408.247974819,-6484275.893234193,-3735229.747968121,-3212866.9602034227,-6297133.524832031,-366763.80537090014,-4355467.546859053,-2320660.6172259026,3394741.2826289316,1749976.4469392507,1417007.9836739434,2076813.8792200722,56007.568247116884,-135185.87594483877,-4550647.985421793,-3036405.6336566694,2686194.094692186,2990186.28397861,2877199.365182705,-7766964.711398162,697435.8841772574,3089398.381500669,7085522.226748567,4925287.33780683
BMC,-2159109.1171775796,-3822008.12964387,1322540.9540979445,-147353.36049488446,-2870277.349201627,622226.8949619405,-2034383.7532338065,4276656.708969682,830366.2751675154,-1335474.735301499,6027813.339396279,1049334.5469411996,-2078486.680821095,-5682823.177048238,-174326.5766714633,10507799.994251702,1767837.7027862351,4590656.036563818,-400651.4558854387,-2466123.4857589346,-7100089.466985021,11430631.640576787,296899.93084395246,2887303.2139929608,443437.56422341417,12440745.862384852,867812.3425994532,-190601.6082833149,-26200.957198326036,-1479843.2682045943,-2088049.664832956,3728291.6110926988,2897304.905203822,7198101.414023602,19258985.578243442,13096375.124188066,-6137071.220642804,-2767993.687926382,-741009.9694051865,-1309026.8068930833,3715379.7333487957,-4409099.317902858,-3245858.2748491256,948232.7849831604,1510510.7749215784,2203452.888755834,912430.3665073534,-1530242.9533733055,-3179224.1504208865,-359593.2107877556,-2763531.3695030217,0.0,-1306919.116952347,-2791730.0836842163,-2123912.847177345,-1169258.4612499157,-1601633.6600945117,-2978692.9091986166,1073492.6590933676,1692820.4574655774,228576.79980029466,797963.1880832262,831790.7809508685,3247054.1380895493,-724368.586008971
GD,6659176.593212371,-7412910.701937412,3057726.377881078,-1915362.5805797465,1923376.3656407474,14496914.87208711,7977887.536752167,-12355392.280975698,-26769402.02657656,1567703.2567632191,5242597.698769121,6757366.144842568,79496.63163605092,1039539.5978233764,5908645.856289979,5127898.007316935,7138079.293976291,-12478659.982816441,2218594.683015732,207042.67710164055,-1505020.203895115,30294997.337400164,-455239.8517760713,-4564902.783955598,1806555.3203973873,4039816.7258125674,-3156507.046790808,14102787.151874045,1203114.6232621311,-4996355.8348385,-25565144.19896727,5496798.430512569,-10636527.583030574,-6438024.399134885,5732568.113076422,-21187063.96945309,-40502571.67834313,-12030807.19133054,-12136955.73165515,-6573133.074757769,-9987930.265107078,7093010.554068369,-8298197.941410554,1180750.781728682,5706302.042341568,-3415888.3753736755,5634865.992201748,2308240.128446541,-11969847.797553414,-601863.611622405,-1269197.8897638323,2617998.3386946004,4728263.166953467,-62502.89785974752,3210803.2668929207,6193720.0513426205,1861825.166303076,-10188947.653278908,1361625.0465424373,-1790780.3866008315,5477546.575650731,3463748.1297963043,2000218.235781143,8539535.228657179,7668738.370194658
GE,227384591.54132503,44560602.67836366,103977654.8178559,38397752.69001435,-6451928.730630684,-13841037.740401587,71014758.51063228,54657570.657299526,17272873.968929265,128404520.09472269,21277440.313555982,-42626595.10566171,48608872.539600626,-111441819.63153543,-18926953.29666269,41562574.47367536,35050322.377750345,36215336.22673544,182171525.13560116,-36871823.00238214,91503021.88568181,307341764.2893755,52189466.75930831,-62044785.70040798,-37398104.85349313,-107425448.07934034,-68325061.52674003,-6776962.017032068,-142966759.47393978,-51898833.40979735,-48749191.47525809,-68549005.97063753,47542513.59304599,-27688940.46429797,78859189.06159161,-13597527.257161282,-132151849.91329752,-34368599.23695899,-21164370.183413308,13671214.067665247,-21445761.73409482,-192630216.21548155,-4144226.114264087,40811314.69319652,-30561030.79917695,-22129233.34141032,2447925.1011472936,-77976482.67694686,-82810363.30730744,61520535.30665037,-42983798.18483879,-16926017.825718652,-35146974.733252786,-126390086.75577235,-77440623.83524725,-36523425.71634656,-31476440.24253941,-79692036.96130113,32760558.059120085,-39120331.43089859,-94442605.58154461,-73730616.2274613,1505228.0426527439,88771975.24467757,49294973.07727709
LH,2564681.761991128,12238683.818237089,-1572027.0151879513,-708842.0472906438,-4175994.6362022595,2466743.5939896456,2115735.0868093246,3247754.3974193176,4878236.748174991,5723564.519341996,6690572.372210611,6534680.697857639,10028699.765642133,9993598.386411728,3930728.448870902,-9607356.198943416,-1639269.8891037412,1983785.8083226692,1487893.2552465359,8536689.839664504,-3948037.3644267563,289429.84813444526,-1506551.1590357411,-9907930.852631368,1263862.9831120851,5085662.930190304,-2856131.443662315,-1523348.3776359034,199303.46440689944,-5933708.108312127,-85866553.49871093,3001218.4088489385,1358193.3903432372,4951340.299579342,-5680471.759578219,-894537.3792170511,-301750.28145775496,3195404.6591657544,-2840282.313579779,1843745.6183596714,4026057.7781468933,-119100.88295921001,3075490.8032844146,2016904.0701344525,7846938.1015233435,-647805.8244164606,5792241.747748049,-1707383.9126300702,-1869002.4455793079,1482348.2954218863,1051999.2520633114,4387602.055589753,132065.02067947388,-572277.9933497205,12832015.016363742,2188717.37826195,-1083762.6618240937,1234387.8149037801,-2083105.084942547,287154.7726166554,2100458.1042896146,3280076.7421480166,1311404.1235665614,-1788791.528820523,-492962.5171652678
NVLS,-2824916.2359743495,2744802.413631509,537884.2220435698,-4697726.529688416,-1552736.5781656103,1393930.6620997153,-5086703.74463779,581888.7444062866,2046537.927005373,-162149.87206195522,872011.3051882421,1467546.161621133,-3555202.241761174,-3941789.836989739,-2705693.1795867863,1256639.2274830316,1504895.73622708,8058100.735770417,-2513671.304816092,1620661.5537012906,4316989.052724108,1517680.9326604686,-2420784.396924765,126126.7288780448,-2061471.1856087465,1642576.8756921394,-2319223.714827843,-2338909.8000328992,-2086132.4508760723,4896164.267599927,-9918670.270960748,2444554.309472737,-2573235.6112645515,3597880.9277970083,12468245.940772265,19013680.8485339,6087694.636529797,3089245.320995566,-6791950.295184229,3004600.324861366,1610501.89766927,4348862.817148685,2044411.5079372516,4931577.262638407,4054887.708484353,-5531482.6118445415,-6472706.830585002,3251172.117284317,1602314.8494171933,-1039222.8659721193,-2160044.439798387,-6227747.958901912,6726544.703525015,-323289.8427912888,3681425.6948976754,-6319362.47313281,-6378497.635422514,-1259810.923995913,-2472696.906428299,3692654.7303935033,-284182.2647500684,1188876.6095856554,3958450.983441958,-2349256.1132802516,6362790.872596296
GM,121144118.6422327,124422386.27520761,95178962.8727995,85334070.8073566,46811656.02398543,105727759.36372486,213828050.6531239,113628379.91574578,52636650.14937013,54916284.14245406,60874072.52014585,8457861.723539503,46283193.174930766,38386346.59416645,35511831.01874202,32065690.51067545,27533637.575587176,-7740922.569205832,-33756043.241853945,7532712.841019221,-51535191.72914134,-41991887.318584666,6220440.255679813,-1999141.4255774277,-46373688.315621674,57211189.03103899,-45837568.518585905,41353460.912900284,-73725563.94429211,33514136.9987702,16503687.065911679,-25542930.62049886,22526028.40661647,-20659425.261372577,32049922.896220256,19258962.324933477,-9823321.935527742,-11254333.386490937,-11756573.007423678,17600312.092012424,-49335126.22865179,10319814.52989528,-6772938.524063706,-6564308.523371262,-21171361.383392576,-9529208.581157623,12529172.9856939,4110515.1812308105,-3912014.3488263763,15092364.356664527,19055090.401497573,9566230.105553504,31750992.35924954,8870721.811113168,2630425.147082799,4966287.511335138,-17684423.260668956,-3630566.536613337,29733615.33380962,90937789.4137343,-3351789.534597968,77506785.91302861,779807.6687271564,7579688.156012135,-13968140.047000853
GR,-6490637.982507584,-439387.5455457008,9756428.904959166,2125817.11105946,3340149.644217392,-293603.1108005123,4434180.189333621,9282474.641454414,8188454.965774941,803763.5697499593,3263875.0202912614,1742747.844848885,-2293222.175426133,-3462851.1251446516,4831167.777547716,-2778760.530696324,1019524.9248738943,-3295124.030303955,9616132.469883854,-744143.2898373,-1813117.2693412888,-10833642.711796029,-998817.2369431878,-3546881.512224805,-1826023.2745029402,-15011450.263464743,-2981012.2130230344,11418352.799066963,-15274752.170279408,-12902525.818737742,9810370.660514247,-3443902.2743904563,-960451.2180270483,612851.3143164329,3599379.345538529,2711272.9591038474,1285097.583738333,-18657469.780054327,-1933718.7472309654,1430865.914040704,3093442.648044538,1721353.5392962494,1863391.3538756946,-592120.6970618943,2964503.7663041875,-583640.9250793828,2372785.4329376156,1723903.401789847,-1853029.59471181,-1470890.3158038869,-834387.8024498511,-2349524.248836007,3332857.355278888,1440625.0132100307,2784347.852912295,-2019568.1905381822,1039590.8686391932,523835.3186416626,1923554.5479847663,-312990.0783323955,-1932268.2506259813,1434372.1431140408,328967.5915270106,-2462429.987625974,-3980572.9238280524
IR,76511323.31523502,28431344.45522513,-31089571.02658723,792448.465109048,1982339.859052305,3233041.4372650497,5973404.506109082,-7891934.788472838,-2395817.388564062,1826259.0365433693,-5233649.331326292,-4665773.523124102,-5203503.264639877,38847319.83370518,-16832393.137398053,3738140.3988355217,-9104886.013247184,234014.4607124351,-11776942.917056054,-3598126.0664793835,-6836247.574078788,-9282533.121073676,-13510148.459359908,-14592881.488373764,-7578297.810207084,-10985556.250034412,-3380568.523288528,-9792339.275038673,-9309369.047847126,58255396.06845338,-2123820.8541665385,531878.0689959078,1729172.0159574577,-5347529.625902891,4001821.665374406,-9920871.228518693,-14906293.634674609,-2171272.29294121,-13239929.243387263,-11615273.539228814,-919614.7613541946,-18217392.65841744,-15520989.085803967,-6595848.136478744,4865296.109378072,-6716924.620106282,483419.70183550013,1651251.9478290721,-1292406.3829552091,7271190.445305235,-1457226.2242441257,-5900693.704471754,-5259380.992256594,-1724342.0898838136,-4642259.531772924,781630.4903634208,430630.2581274147,2161394.3703512712,5185.133463134251,-3826215.3532971707,1753578.486139059,31181.317653700928,1059113.965677788,-5151825.561986046,1269403.3269254353
IBM,22930244.48422168,27997411.54219776,-11776211.218371226,946243.9787059252,26023894.209324654,27879093.65941277,53311599.0814874,26919870.799403153,27087547.67471759,83259312.54297319,22097971.936217606,52566696.87377133,15748117.926804494,-62603784.33212545,-17194166.9685377,-118416033.42527346,-14329762.67319963,276645.85052043805,-5104971.291953963,-41233045.840528645,-63524400.68427041,124355266.57923369,-61631296.55787952,-39412787.80788054,-41251598.05381648,522716.8196531858,-66922641.222051084,23600201.421642963,-29069406.49824958,-10600500.372461697,-22704640.32115916,-19450739.075568106,23083799.33182354,21513341.457536962,-191543.8289787236,25628196.706576318,-34398963.20916187,-13160945.735820523,-38152400.24576182,-31542322.34454251,-57381787.86921113,-43968825.70220699,-396352.48154269333,-22280793.407423455,-9397996.73510723,454277.76847841055,-20215018.330289107,-62083705.58366513,-47012362.926855296,-51490133.13352507,-44470139.05242498,-67750900.11662176,-30576030.40033243,-21981850.31181201,8289143.1452479,-47055570.88544701,-1973512.0944134507,10447339.453356875,19151028.306378394,4504098.096164036,16693928.912603306,-16128920.280424513,7307080.180833716,-44631195.56770522,25317556.201429144
ITT,5778849.328588923,1936122.2342172712,4213208.580404847,3180505.282011405,4434350.662857513,-26921.023203426892,-1552967.7850449954,-1326574.2895057492,2431359.4064776925,-762788.9556344557,5073106.78103931,-1324947.5794377555,918410.6247614835,-3006381.319160308,1325212.5372385583,-2663529.708980791,-1717798.1030870578,746381.7648899428,2752992.6416940233,8083912.973891868,-6274471.201227152,2688083.358815633,-895157.6781178451,1553510.0538394738,-9994.992737001281,-2299043.226290383,-8599447.367997237,-12920302.34107641,-8583825.230306743,-6295690.216730375,-891252.228163546,-1560808.3586648277,6587359.518281173,3461214.9604465086,5178067.678334432,-1001807.1131095156,-577528.2819138033,4036934.857686598,-240434.12661899865,1822155.9610954176,-1676629.4391644425,6256606.294393841,3241586.5467878524,-511214.8451234898,1293461.9098069859,-2463813.33028708,1489675.1116912607,693558.573204638,1043463.1905547844,1206252.0293734567,3410267.574420537,3558981.0288062263,-941871.9465891658,2227415.25743964,647455.767641598,-3793694.4893810824,-1115798.7828656237,1839064.0143537845,-3262641.2984356945,769750.454293372,507731.7148610712,-2181497.2515427535,-982944.040283438,-2171230.6018075063,-846155.3543656307
PCG,-2357647.204626962,1360528.889997008,938380.1363775546,24636882.019113097,8921200.71643293,12216238.481229264,2536825.896689341,2255534.7707306864,9640775.250883913,-2229503.109495004,1897331.1156729271,-1022471.8857346803,5448100.245963824,5445806.235264524,955679.0740306298,4169481.993966467,430299.39001384604,6505127.737515002,6283912.462128665,4767276.34590152,10624084.1462506,25959101.892928254,3441212.672075536,-260439.06175766862,24984728.896220095,13482474.10111707,7479042.8052263055,10915234.535763083,1898512.1590513368,-1837672.5019109289,3667963.396338121,6119047.099043166,4534867.403022946,6504828.42995212,15480620.797360454,-1964080.716808732,-10117822.110004699,454309.24679236306,284503.1356901114,-581237.4038960665,9943373.108036976,8021022.416278345,4051149.7856055154,3227941.3951820107,4877309.832593138,-6560465.625150788,4312231.233590367,-6811720.87731411,423030.9040970045,1713321.7592270088,10288388.812807038,-14518995.994794225,-6567498.62919331,214185.0771287865,2672328.1395853823,-8385130.69968042,1569197.9836814909,-698813.8117564115,2813991.8733306373,9671295.795739723,10267144.855417792,-7113780.329794789,-3037580.7919770735,3172470.4060455463,4018765.849613004
